Date,Ticker,Company,Sector,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_Pct,Market_Cap_BUSD,PE_Ratio,Dividend_Yield_Pct,Beta_5Y,RSI_14D,Sentiment_Score,ESG_Score,Analyst_Signal
2023-04-14,PFE,Pfizer Inc.,Healthcare,30.39,30.68,30.22,30.35,29.9,6400375,-0.345,170,14.1,5.4,0.9,45.36,0.755,80,HOLD
2023-04-14,TSLA,Tesla Inc.,Consumer Discretionary,249.87,253.44,243.63,244.35,240.68,8571012,-1.357,780,72.3,0.0,0.79,62.61,0.506,62,HOLD
2023-04-14,XOM,Exxon Mobil Corp.,Energy,93.11,93.58,92.83,93.35,91.95,5254396,-0.784,440,12.2,3.65,0.85,61.88,0.576,58,HOLD
2023-04-17,AAPL,Apple Inc.,Technology,215.05,215.49,203.47,204.75,201.68,16471346,-4.814,2800,29.5,0.55,0.93,48.24,0.753,78,HOLD
2023-04-17,AMZN,Amazon.com Inc.,Consumer Discretionary,157.17,158.13,151.17,154.66,152.34,12118915,-1.847,1850,42.0,0.0,0.69,59.43,0.635,65,HOLD
2023-04-17,BAC,Bank of America Corp.,Financials,31.91,31.93,31.09,31.77,31.29,3787245,0.104,270,10.4,2.9,0.79,39.49,0.741,69,BUY
2023-04-17,JNJ,Johnson & Johnson,Healthcare,179.83,183.76,179.67,182.02,179.29,4393722,0.935,410,15.6,3.1,1.02,34.21,0.818,82,BUY
2023-04-17,JPM,JPMorgan Chase & Co.,Financials,160.91,162.13,160.03,162.12,159.69,3736434,0.333,540,11.8,2.45,0.99,66.3,0.765,71,HOLD
2023-04-17,MSFT,Microsoft Corp.,Technology,300.78,301.25,297.45,300.17,295.67,4830979,-0.276,2600,33.2,0.72,1.13,61.18,0.021,85,HOLD
2023-04-17,NVDA,NVIDIA Corp.,Technology,389.21,396.5,372.3,373.1,367.51,10278592,-2.892,2100,65.4,0.08,1.1,39.94,0.65,74,BUY
2023-04-17,PFE,Pfizer Inc.,Healthcare,30.58,30.73,30.43,30.65,30.19,3550902,0.998,170,14.1,5.4,0.85,42.43,0.305,80,BUY
2023-04-17,TSLA,Tesla Inc.,Consumer Discretionary,249.3,251.59,226.5,226.68,223.28,13173919,-7.229,780,72.3,0.0,0.83,42.69,0.289,62,BUY
2023-04-17,XOM,Exxon Mobil Corp.,Energy,93.42,95.61,92.14,94.63,93.21,4149107,1.371,440,12.2,3.65,0.96,64.87,0.452,58,HOLD
2023-04-18,AAPL,Apple Inc.,Technology,204.93,206.18,204.56,204.84,201.77,7261097,0.041,2800,29.5,0.55,1.12,50.39,0.671,78,HOLD
2023-04-18,AMZN,Amazon.com Inc.,Consumer Discretionary,155.5,158.0,153.21,153.35,151.05,5864825,-0.848,1850,42.0,0.0,0.89,51.46,0.101,65,HOLD
2023-04-18,BAC,Bank of America Corp.,Financials,31.75,31.96,29.94,30.4,29.94,4141446,-4.319,270,10.4,2.9,0.86,50.33,0.635,69,HOLD
2023-04-18,JNJ,Johnson & Johnson,Healthcare,183.04,184.79,179.25,179.33,176.64,1521658,-1.475,410,15.6,3.1,0.6,29.27,0.354,82,BUY
2023-04-18,JPM,JPMorgan Chase & Co.,Financials,161.18,165.51,160.49,165.28,162.8,4199991,1.95,540,11.8,2.45,0.83,70.84,0.552,71,SELL
2023-04-18,MSFT,Microsoft Corp.,Technology,299.82,312.05,297.18,309.69,305.04,3426055,3.171,2600,33.2,0.72,1.02,68.04,0.416,85,HOLD
2023-04-18,NVDA,NVIDIA Corp.,Technology,367.41,398.86,363.91,390.18,384.33,9009896,4.578,2100,65.4,0.08,1.14,51.56,0.439,74,HOLD
2023-04-18,PFE,Pfizer Inc.,Healthcare,30.55,30.95,30.55,30.85,30.38,1824894,0.625,170,14.1,5.4,0.72,47.57,0.575,80,HOLD
2023-04-18,TSLA,Tesla Inc.,Consumer Discretionary,229.07,238.93,218.2,233.52,230.01,10967157,3.015,780,72.3,0.0,0.92,58.96,0.622,62,HOLD
2023-04-18,XOM,Exxon Mobil Corp.,Energy,94.51,95.37,91.97,92.37,90.98,3735495,-2.392,440,12.2,3.65,0.78,62.84,0.601,58,HOLD
2023-04-19,AAPL,Apple Inc.,Technology,204.24,206.11,204.04,204.8,201.73,9107579,-0.019,2800,29.5,0.55,1.26,14.89,0.821,78,STRONG_BUY
2023-04-19,AMZN,Amazon.com Inc.,Consumer Discretionary,155.08,155.16,149.27,149.67,147.42,5802784,-2.401,1850,42.0,0.0,0.69,59.62,0.631,65,HOLD
2023-04-19,BAC,Bank of America Corp.,Financials,30.11,30.99,29.82,30.82,30.36,5753197,1.396,270,10.4,2.9,0.86,61.02,0.579,69,HOLD
2023-04-19,JNJ,Johnson & Johnson,Healthcare,181.18,181.19,177.9,179.0,176.32,3919643,-0.185,410,15.6,3.1,0.95,54.25,0.541,82,HOLD
2023-04-19,JPM,JPMorgan Chase & Co.,Financials,166.19,166.57,165.1,166.32,163.83,6289092,0.63,540,11.8,2.45,0.81,36.71,0.786,71,BUY
2023-04-19,MSFT,Microsoft Corp.,Technology,310.45,316.36,309.17,314.54,309.82,3101925,1.565,2600,33.2,0.72,1.21,63.21,0.628,85,HOLD
2023-04-19,NVDA,NVIDIA Corp.,Technology,391.45,414.13,384.72,406.28,400.19,15867375,4.126,2100,65.4,0.08,1.27,35.85,0.38,74,BUY
2023-04-19,PFE,Pfizer Inc.,Healthcare,30.85,31.32,30.8,31.1,30.64,3506564,0.83,170,14.1,5.4,1.02,50.69,0.937,80,HOLD
2023-04-19,TSLA,Tesla Inc.,Consumer Discretionary,233.18,246.38,231.48,243.41,239.76,6769246,4.237,780,72.3,0.0,0.6,50.93,0.501,62,HOLD
2023-04-19,XOM,Exxon Mobil Corp.,Energy,92.13,93.73,91.65,92.39,91.01,2907433,0.03,440,12.2,3.65,0.98,47.04,0.571,58,HOLD
2023-04-20,AAPL,Apple Inc.,Technology,205.02,205.56,200.08,200.54,197.53,9475427,-2.08,2800,29.5,0.55,0.9,63.67,0.645,78,HOLD
2023-04-20,AMZN,Amazon.com Inc.,Consumer Discretionary,149.22,152.19,145.49,146.94,144.73,6650216,-1.824,1850,42.0,0.0,0.83,60.78,0.706,65,HOLD
2023-04-20,BAC,Bank of America Corp.,Financials,30.57,31.42,30.33,31.35,30.88,3206715,1.733,270,10.4,2.9,0.75,62.45,0.702,69,HOLD
2023-04-20,JNJ,Johnson & Johnson,Healthcare,178.89,181.92,178.25,180.66,177.95,4565481,0.93,410,15.6,3.1,0.89,56.46,0.529,82,HOLD
2023-04-20,JPM,JPMorgan Chase & Co.,Financials,165.85,166.87,163.36,164.68,162.21,2245159,-0.987,540,11.8,2.45,1.01,48.28,0.554,71,HOLD
2023-04-20,MSFT,Microsoft Corp.,Technology,315.21,319.55,314.68,317.6,312.84,2851662,0.975,2600,33.2,0.72,0.86,29.04,0.546,85,STRONG_BUY
2023-04-20,NVDA,NVIDIA Corp.,Technology,407.56,418.85,390.09,394.53,388.61,13625036,-2.894,2100,65.4,0.08,1.26,52.0,0.698,74,HOLD
2023-04-20,PFE,Pfizer Inc.,Healthcare,31.05,31.11,30.54,30.79,30.33,4002047,-1.009,170,14.1,5.4,0.63,72.22,0.429,80,SELL
2023-04-20,TSLA,Tesla Inc.,Consumer Discretionary,244.2,256.27,233.17,243.19,239.54,14493239,-0.09,780,72.3,0.0,0.95,38.78,1.0,62,BUY
2023-04-20,XOM,Exxon Mobil Corp.,Energy,92.24,94.59,90.54,92.59,91.21,1215443,0.216,440,12.2,3.65,0.74,59.89,0.555,58,HOLD
2023-04-21,AAPL,Apple Inc.,Technology,201.92,205.32,199.87,204.0,200.94,8164179,1.724,2800,29.5,0.55,1.21,34.89,0.638,78,BUY
2023-04-21,AMZN,Amazon.com Inc.,Consumer Discretionary,146.68,149.28,144.05,145.56,143.38,13271291,-0.936,1850,42.0,0.0,0.84,36.36,0.617,65,BUY
2023-04-21,BAC,Bank of America Corp.,Financials,30.98,31.87,30.87,31.42,30.95,5717848,0.215,270,10.4,2.9,1.18,69.42,0.265,69,HOLD
2023-04-21,JNJ,Johnson & Johnson,Healthcare,180.07,180.75,178.45,178.88,176.2,2804647,-0.986,410,15.6,3.1,0.76,61.79,0.434,82,HOLD
2023-04-21,JPM,JPMorgan Chase & Co.,Financials,164.47,166.2,161.2,164.88,162.4,3976745,0.118,540,11.8,2.45,1.11,45.65,0.531,71,HOLD
2023-04-21,MSFT,Microsoft Corp.,Technology,317.13,321.94,313.17,313.7,309.0,4001687,-1.228,2600,33.2,0.72,1.24,61.23,0.403,85,HOLD
2023-04-21,NVDA,NVIDIA Corp.,Technology,396.23,409.45,373.6,379.76,374.07,8734880,-3.742,2100,65.4,0.08,0.95,51.25,0.625,74,HOLD
2023-04-21,PFE,Pfizer Inc.,Healthcare,30.55,31.17,30.45,31.01,30.54,4574536,0.709,170,14.1,5.4,0.91,49.97,0.769,80,HOLD
2023-04-21,TSLA,Tesla Inc.,Consumer Discretionary,243.69,249.78,242.24,242.42,238.78,10572067,-0.318,780,72.3,0.0,1.02,48.98,0.573,62,HOLD
2023-04-21,XOM,Exxon Mobil Corp.,Energy,93.3,93.96,90.73,90.75,89.39,4000446,-1.995,440,12.2,3.65,1.01,55.78,0.45,58,HOLD
2023-04-24,AAPL,Apple Inc.,Technology,202.96,207.51,202.5,207.07,203.96,15762390,1.505,2800,29.5,0.55,0.96,42.8,0.369,78,BUY
2023-04-24,AMZN,Amazon.com Inc.,Consumer Discretionary,147.08,152.37,146.54,149.15,146.91,13017386,2.461,1850,42.0,0.0,0.91,71.65,0.606,65,SELL
2023-04-24,BAC,Bank of America Corp.,Financials,31.39,31.47,31.14,31.25,30.78,5735911,-0.555,270,10.4,2.9,0.95,65.6,0.55,69,HOLD
2023-04-24,JNJ,Johnson & Johnson,Healthcare,178.84,179.85,178.62,178.93,176.25,5666470,0.028,410,15.6,3.1,0.99,65.55,0.737,82,HOLD
2023-04-24,JPM,JPMorgan Chase & Co.,Financials,164.48,168.07,164.0,166.49,163.99,4895864,0.98,540,11.8,2.45,1.03,47.7,0.313,71,HOLD
2023-04-24,MSFT,Microsoft Corp.,Technology,312.64,315.52,310.73,313.02,308.32,5222086,-0.218,2600,33.2,0.72,1.21,49.83,0.437,85,HOLD
2023-04-24,NVDA,NVIDIA Corp.,Technology,380.07,387.25,356.07,369.55,364.0,12300777,-2.691,2100,65.4,0.08,1.1,79.59,0.321,74,SELL
2023-04-24,PFE,Pfizer Inc.,Healthcare,31.01,31.05,30.24,30.61,30.16,3163644,-1.261,170,14.1,5.4,1.12,69.63,0.517,80,HOLD
2023-04-24,TSLA,Tesla Inc.,Consumer Discretionary,246.65,246.96,233.09,238.35,234.78,11485258,-1.677,780,72.3,0.0,0.93,48.58,0.629,62,HOLD
2023-04-24,XOM,Exxon Mobil Corp.,Energy,90.27,93.78,89.83,93.6,92.19,2921696,3.141,440,12.2,3.65,0.76,42.95,0.392,58,BUY
2023-04-25,AAPL,Apple Inc.,Technology,205.67,210.1,205.33,208.37,205.24,8170469,0.627,2800,29.5,0.55,0.89,42.14,0.739,78,BUY
2023-04-25,AMZN,Amazon.com Inc.,Consumer Discretionary,149.43,153.54,148.55,151.35,149.08,9345298,1.48,1850,42.0,0.0,0.88,37.59,0.567,65,BUY
2023-04-25,BAC,Bank of America Corp.,Financials,31.01,31.05,30.37,30.38,29.92,2996797,-2.793,270,10.4,2.9,0.98,59.43,0.696,69,HOLD
2023-04-25,JNJ,Johnson & Johnson,Healthcare,180.01,180.5,179.36,180.42,177.71,3181838,0.831,410,15.6,3.1,0.85,79.77,0.991,82,SELL
2023-04-25,JPM,JPMorgan Chase & Co.,Financials,167.08,168.26,163.67,167.46,164.95,4732512,0.581,540,11.8,2.45,0.43,23.76,0.33,71,BUY
2023-04-25,MSFT,Microsoft Corp.,Technology,310.01,313.4,306.93,311.82,307.14,4083905,-0.383,2600,33.2,0.72,0.9,71.05,0.6,85,SELL
2023-04-25,NVDA,NVIDIA Corp.,Technology,364.06,390.18,360.72,380.5,374.79,14898581,2.964,2100,65.4,0.08,1.08,32.88,0.308,74,BUY
2023-04-25,PFE,Pfizer Inc.,Healthcare,30.69,31.12,30.02,30.51,30.05,3020558,-0.359,170,14.1,5.4,0.6,72.37,0.512,80,SELL
2023-04-25,TSLA,Tesla Inc.,Consumer Discretionary,237.65,255.74,237.18,249.65,245.91,6991890,4.742,780,72.3,0.0,0.94,47.73,0.672,62,HOLD
2023-04-25,XOM,Exxon Mobil Corp.,Energy,93.19,93.4,92.33,92.48,91.09,3557184,-1.197,440,12.2,3.65,0.61,59.11,0.759,58,HOLD
2023-04-26,AAPL,Apple Inc.,Technology,206.78,213.66,202.74,211.29,208.12,3862857,1.401,2800,29.5,0.55,1.1,65.61,0.452,78,HOLD
2023-04-26,AMZN,Amazon.com Inc.,Consumer Discretionary,151.4,151.8,149.61,151.22,148.95,9069466,-0.09,1850,42.0,0.0,0.97,20.61,0.534,65,STRONG_BUY
2023-04-26,BAC,Bank of America Corp.,Financials,30.22,31.87,30.07,31.28,30.81,2123920,2.989,270,10.4,2.9,0.98,90.0,0.511,69,SELL
2023-04-26,JNJ,Johnson & Johnson,Healthcare,180.52,182.47,180.45,182.15,179.41,4606851,0.957,410,15.6,3.1,1.21,64.22,0.189,82,HOLD
2023-04-26,JPM,JPMorgan Chase & Co.,Financials,167.18,171.91,164.1,171.63,169.05,3774473,2.488,540,11.8,2.45,0.82,55.95,0.303,71,HOLD
2023-04-26,MSFT,Microsoft Corp.,Technology,313.32,318.8,308.76,311.98,307.3,3091520,0.053,2600,33.2,0.72,1.22,36.53,0.584,85,BUY
2023-04-26,NVDA,NVIDIA Corp.,Technology,383.45,385.75,355.1,355.99,350.65,12681686,-6.441,2100,65.4,0.08,0.92,69.13,0.732,74,HOLD
2023-04-26,PFE,Pfizer Inc.,Healthcare,30.52,30.72,30.24,30.37,29.92,5781860,-0.436,170,14.1,5.4,0.8,46.29,0.266,80,HOLD
2023-04-26,TSLA,Tesla Inc.,Consumer Discretionary,248.83,254.2,235.79,238.17,234.59,8038059,-4.601,780,72.3,0.0,0.84,72.12,0.455,62,SELL
2023-04-26,XOM,Exxon Mobil Corp.,Energy,92.6,93.33,92.57,93.1,91.71,3434541,0.675,440,12.2,3.65,0.83,46.47,0.704,58,HOLD
2023-04-27,AAPL,Apple Inc.,Technology,211.22,211.81,206.76,209.99,206.84,5281351,-0.615,2800,29.5,0.55,1.07,54.39,0.684,78,HOLD
2023-04-27,AMZN,Amazon.com Inc.,Consumer Discretionary,151.76,154.76,150.35,153.57,151.26,12299145,1.554,1850,42.0,0.0,0.87,52.84,0.42,65,HOLD
2023-04-27,BAC,Bank of America Corp.,Financials,31.48,31.84,31.32,31.75,31.27,5365998,1.487,270,10.4,2.9,0.53,61.6,0.55,69,HOLD
2023-04-27,JNJ,Johnson & Johnson,Healthcare,182.01,185.49,181.31,184.03,181.27,2523413,1.035,410,15.6,3.1,0.97,50.84,0.538,82,HOLD
2023-04-27,JPM,JPMorgan Chase & Co.,Financials,172.08,172.92,169.21,171.8,169.23,3558584,0.104,540,11.8,2.45,0.73,55.45,0.381,71,HOLD
2023-04-27,MSFT,Microsoft Corp.,Technology,312.74,317.15,305.84,314.49,309.77,4549382,0.802,2600,33.2,0.72,0.83,51.64,0.458,85,HOLD
2023-04-27,NVDA,NVIDIA Corp.,Technology,361.43,365.35,352.12,352.89,347.6,8182112,-0.87,2100,65.4,0.08,1.11,58.0,0.489,74,HOLD
2023-04-27,PFE,Pfizer Inc.,Healthcare,30.43,31.71,30.17,31.56,31.09,2010110,3.919,170,14.1,5.4,0.73,16.87,0.865,80,STRONG_BUY
2023-04-27,TSLA,Tesla Inc.,Consumer Discretionary,240.36,245.81,234.72,240.8,237.19,16545485,1.108,780,72.3,0.0,0.97,41.94,0.46,62,BUY
2023-04-27,XOM,Exxon Mobil Corp.,Energy,93.06,94.03,92.02,92.4,91.01,4746655,-0.753,440,12.2,3.65,0.78,28.59,0.487,58,BUY
2023-04-28,AAPL,Apple Inc.,Technology,210.1,213.18,204.18,205.2,202.12,17019509,-2.279,2800,29.5,0.55,1.18,45.43,0.679,78,HOLD
2023-04-28,AMZN,Amazon.com Inc.,Consumer Discretionary,155.17,156.46,149.09,149.31,147.07,16113755,-2.771,1850,42.0,0.0,0.92,28.11,0.179,65,BUY
2023-04-28,BAC,Bank of America Corp.,Financials,31.55,32.04,31.49,31.92,31.44,5418824,0.538,270,10.4,2.9,0.69,53.32,0.768,69,HOLD
2023-04-28,JNJ,Johnson & Johnson,Healthcare,184.02,184.03,182.98,183.94,181.18,2477835,-0.049,410,15.6,3.1,1.01,67.26,0.775,82,HOLD
2023-04-28,JPM,JPMorgan Chase & Co.,Financials,172.3,172.69,168.83,170.21,167.66,4276709,-0.928,540,11.8,2.45,0.46,59.82,0.622,71,HOLD
2023-04-28,MSFT,Microsoft Corp.,Technology,313.06,317.88,313.02,316.3,311.55,5337134,0.576,2600,33.2,0.72,1.27,39.98,0.364,85,BUY
2023-04-28,NVDA,NVIDIA Corp.,Technology,351.22,358.25,350.86,350.99,345.72,2772649,-0.54,2100,65.4,0.08,1.06,39.01,0.427,74,BUY
2023-04-28,PFE,Pfizer Inc.,Healthcare,31.64,32.23,31.01,31.04,30.57,5331562,-1.66,170,14.1,5.4,0.99,28.39,0.372,80,BUY
2023-04-28,TSLA,Tesla Inc.,Consumer Discretionary,242.4,247.42,241.53,247.42,243.71,7171644,2.747,780,72.3,0.0,0.89,42.75,0.636,62,BUY
2023-04-28,XOM,Exxon Mobil Corp.,Energy,92.06,93.43,91.44,91.68,90.31,3865472,-0.775,440,12.2,3.65,0.73,47.32,0.914,58,HOLD
2023-05-01,AAPL,Apple Inc.,Technology,206.29,209.38,204.35,206.23,203.14,3556940,0.501,2800,29.5,0.55,1.1,43.25,0.32,78,BUY
2023-05-01,AMZN,Amazon.com Inc.,Consumer Discretionary,148.71,149.03,139.65,141.68,139.55,13037319,-5.115,1850,42.0,0.0,0.71,39.54,0.591,65,BUY
2023-05-01,BAC,Bank of America Corp.,Financials,31.83,33.02,31.82,32.79,32.3,4608917,2.744,270,10.4,2.9,0.9,59.53,0.479,69,HOLD
2023-05-01,JNJ,Johnson & Johnson,Healthcare,183.93,188.78,183.28,185.76,182.98,3123717,0.99,410,15.6,3.1,0.79,53.71,0.374,82,HOLD
2023-05-01,JPM,JPMorgan Chase & Co.,Financials,169.04,172.41,167.8,171.83,169.25,5151895,0.953,540,11.8,2.45,1.02,61.7,0.377,71,HOLD
2023-05-01,MSFT,Microsoft Corp.,Technology,315.06,316.26,307.45,309.61,304.97,4367585,-2.113,2600,33.2,0.72,1.08,63.91,0.585,85,HOLD
2023-05-01,NVDA,NVIDIA Corp.,Technology,346.42,350.35,320.63,330.98,326.01,8159421,-5.7,2100,65.4,0.08,1.12,57.61,0.582,74,HOLD
2023-05-01,PFE,Pfizer Inc.,Healthcare,31.14,31.2,30.41,30.68,30.22,5430747,-1.145,170,14.1,5.4,0.99,47.25,0.588,80,HOLD
2023-05-01,TSLA,Tesla Inc.,Consumer Discretionary,246.47,269.16,244.85,267.59,263.58,7742864,8.154,780,72.3,0.0,0.65,44.67,0.419,62,BUY
2023-05-01,XOM,Exxon Mobil Corp.,Energy,91.48,92.41,90.08,92.33,90.94,3021058,0.701,440,12.2,3.65,0.89,71.88,0.561,58,SELL
2023-05-02,AAPL,Apple Inc.,Technology,206.45,209.12,203.95,205.02,201.95,4665946,-0.586,2800,29.5,0.55,0.97,70.78,0.406,78,SELL
2023-05-02,AMZN,Amazon.com Inc.,Consumer Discretionary,141.89,144.04,138.54,139.71,137.61,7786360,-1.387,1850,42.0,0.0,0.66,42.3,0.371,65,BUY
2023-05-02,BAC,Bank of America Corp.,Financials,32.59,33.42,32.25,33.33,32.83,3601122,1.636,270,10.4,2.9,0.93,37.65,0.665,69,BUY
2023-05-02,JNJ,Johnson & Johnson,Healthcare,185.31,189.12,184.52,187.94,185.12,4693698,1.171,410,15.6,3.1,0.69,50.12,0.443,82,HOLD
2023-05-02,JPM,JPMorgan Chase & Co.,Financials,171.26,172.34,167.74,169.08,166.54,3055919,-1.604,540,11.8,2.45,0.61,42.87,0.416,71,BUY
2023-05-02,MSFT,Microsoft Corp.,Technology,312.56,316.48,306.13,309.41,304.77,4731141,-0.065,2600,33.2,0.72,1.11,54.68,0.403,85,HOLD
2023-05-02,NVDA,NVIDIA Corp.,Technology,329.25,367.26,321.4,357.0,351.65,7083192,7.863,2100,65.4,0.08,1.05,36.35,0.485,74,BUY
2023-05-02,PFE,Pfizer Inc.,Healthcare,30.89,30.9,30.49,30.53,30.07,2221990,-0.495,170,14.1,5.4,0.66,36.09,0.746,80,BUY
2023-05-02,TSLA,Tesla Inc.,Consumer Discretionary,266.59,286.19,264.64,282.68,278.44,10185642,5.637,780,72.3,0.0,0.86,55.08,0.514,62,HOLD
2023-05-02,XOM,Exxon Mobil Corp.,Energy,91.69,94.49,89.85,93.88,92.47,668112,1.678,440,12.2,3.65,0.9,60.55,0.505,58,HOLD
2023-05-03,AAPL,Apple Inc.,Technology,207.93,208.86,201.26,201.6,198.57,6995747,-1.669,2800,29.5,0.55,1.12,43.94,0.676,78,BUY
2023-05-03,AMZN,Amazon.com Inc.,Consumer Discretionary,140.17,145.43,140.16,144.65,142.48,10221841,3.536,1850,42.0,0.0,0.96,39.22,0.419,65,BUY
2023-05-03,BAC,Bank of America Corp.,Financials,33.22,33.49,32.56,32.71,32.22,3700189,-1.854,270,10.4,2.9,0.61,47.5,0.701,69,HOLD
2023-05-03,JNJ,Johnson & Johnson,Healthcare,188.83,191.22,187.82,190.13,187.27,3369645,1.164,410,15.6,3.1,0.56,55.13,0.414,82,HOLD
2023-05-03,JPM,JPMorgan Chase & Co.,Financials,169.25,170.38,168.33,168.95,166.41,3732778,-0.076,540,11.8,2.45,1.04,59.14,0.514,71,HOLD
2023-05-03,MSFT,Microsoft Corp.,Technology,309.71,311.51,308.92,309.98,305.33,4862079,0.182,2600,33.2,0.72,1.03,50.05,0.767,85,HOLD
2023-05-03,NVDA,NVIDIA Corp.,Technology,361.08,383.18,355.15,381.88,376.15,13870651,6.968,2100,65.4,0.08,1.11,40.57,0.448,74,BUY
2023-05-03,PFE,Pfizer Inc.,Healthcare,30.45,31.15,30.27,30.78,30.32,5600706,0.804,170,14.1,5.4,0.55,55.53,0.583,80,HOLD
2023-05-03,TSLA,Tesla Inc.,Consumer Discretionary,278.72,282.97,261.41,263.76,259.81,8948007,-6.691,780,72.3,0.0,0.86,55.07,0.47,62,HOLD
2023-05-03,XOM,Exxon Mobil Corp.,Energy,94.28,94.98,93.56,93.95,92.54,5753022,0.078,440,12.2,3.65,0.8,46.87,0.528,58,HOLD
2023-05-04,AAPL,Apple Inc.,Technology,202.67,203.32,195.12,195.55,192.62,10629458,-3.001,2800,29.5,0.55,1.09,79.65,0.49,78,SELL
2023-05-04,AMZN,Amazon.com Inc.,Consumer Discretionary,145.87,146.8,141.21,143.56,141.41,13893974,-0.754,1850,42.0,0.0,0.8,35.58,0.685,65,BUY
2023-05-04,BAC,Bank of America Corp.,Financials,32.68,33.67,32.62,33.34,32.84,4193054,1.909,270,10.4,2.9,0.9,63.07,0.902,69,HOLD
2023-05-04,JNJ,Johnson & Johnson,Healthcare,189.63,194.6,188.61,193.27,190.37,3409099,1.652,410,15.6,3.1,0.73,49.89,0.557,82,HOLD
2023-05-04,JPM,JPMorgan Chase & Co.,Financials,169.63,171.16,164.75,165.48,163.0,3442189,-2.054,540,11.8,2.45,0.94,50.28,0.774,71,HOLD
2023-05-04,MSFT,Microsoft Corp.,Technology,310.0,313.58,295.56,296.05,291.61,2033610,-4.492,2600,33.2,0.72,1.05,69.29,0.295,85,HOLD
2023-05-04,NVDA,NVIDIA Corp.,Technology,384.82,389.57,376.86,379.53,373.84,9224089,-0.614,2100,65.4,0.08,1.13,41.41,0.343,74,BUY
2023-05-04,PFE,Pfizer Inc.,Healthcare,30.74,31.22,30.68,31.16,30.69,6576051,1.231,170,14.1,5.4,0.66,45.79,0.712,80,HOLD
2023-05-04,TSLA,Tesla Inc.,Consumer Discretionary,262.34,263.94,242.87,244.2,240.54,5502192,-7.418,780,72.3,0.0,0.8,39.24,0.494,62,BUY
2023-05-04,XOM,Exxon Mobil Corp.,Energy,95.12,96.15,93.92,94.68,93.26,7274111,0.776,440,12.2,3.65,0.84,57.94,0.674,58,HOLD
2023-05-05,AAPL,Apple Inc.,Technology,194.95,199.25,193.25,198.12,195.15,12176334,1.314,2800,29.5,0.55,1.06,41.82,0.267,78,BUY
2023-05-05,AMZN,Amazon.com Inc.,Consumer Discretionary,143.79,147.19,143.17,145.28,143.1,8699882,1.197,1850,42.0,0.0,0.73,38.27,0.23,65,BUY
2023-05-05,BAC,Bank of America Corp.,Financials,33.41,34.2,33.33,33.49,32.99,3555134,0.464,270,10.4,2.9,0.62,67.0,0.571,69,HOLD
2023-05-05,JNJ,Johnson & Johnson,Healthcare,193.42,193.93,191.63,192.38,189.49,5649553,-0.461,410,15.6,3.1,0.78,32.74,0.623,82,BUY
2023-05-05,JPM,JPMorgan Chase & Co.,Financials,165.45,168.47,164.76,167.76,165.24,4573490,1.377,540,11.8,2.45,0.84,53.14,0.614,71,HOLD
2023-05-05,MSFT,Microsoft Corp.,Technology,294.43,301.6,294.26,299.12,294.63,4938672,1.036,2600,33.2,0.72,1.22,30.25,0.357,85,BUY
2023-05-05,NVDA,NVIDIA Corp.,Technology,384.96,399.85,382.47,385.83,380.04,11720003,1.658,2100,65.4,0.08,1.09,54.74,0.653,74,HOLD
2023-05-05,PFE,Pfizer Inc.,Healthcare,30.99,31.62,30.61,31.53,31.06,4095650,1.21,170,14.1,5.4,0.64,84.28,0.573,80,SELL
2023-05-05,TSLA,Tesla Inc.,Consumer Discretionary,240.56,241.26,232.53,236.42,232.87,13173744,-3.186,780,72.3,0.0,0.73,51.02,0.623,62,HOLD
2023-05-05,XOM,Exxon Mobil Corp.,Energy,94.98,98.1,94.76,97.73,96.27,3323130,3.224,440,12.2,3.65,0.84,41.98,0.545,58,BUY
2023-05-08,AAPL,Apple Inc.,Technology,197.88,199.77,193.28,193.49,190.59,12858444,-2.335,2800,29.5,0.55,1.26,70.01,0.661,78,SELL
2023-05-08,AMZN,Amazon.com Inc.,Consumer Discretionary,145.06,146.46,143.73,145.39,143.21,15747952,0.079,1850,42.0,0.0,1.15,42.26,0.731,65,BUY
2023-05-08,BAC,Bank of America Corp.,Financials,33.42,33.68,32.88,33.48,32.98,2986674,-0.034,270,10.4,2.9,1.14,54.12,0.458,69,HOLD
2023-05-08,JNJ,Johnson & Johnson,Healthcare,193.82,196.89,193.72,196.23,193.28,3620032,2.002,410,15.6,3.1,0.85,68.95,0.466,82,HOLD
2023-05-08,JPM,JPMorgan Chase & Co.,Financials,166.93,170.33,165.78,168.12,165.6,4052676,0.217,540,11.8,2.45,0.93,54.78,0.501,71,HOLD
2023-05-08,MSFT,Microsoft Corp.,Technology,300.28,307.96,296.99,305.34,300.76,6167199,2.079,2600,33.2,0.72,1.08,54.69,0.413,85,HOLD
2023-05-08,NVDA,NVIDIA Corp.,Technology,382.81,393.53,379.79,392.89,387.0,19217382,1.831,2100,65.4,0.08,1.17,54.61,0.646,74,HOLD
2023-05-08,PFE,Pfizer Inc.,Healthcare,31.57,32.33,31.33,32.0,31.52,5604654,1.495,170,14.1,5.4,0.9,66.76,0.779,80,HOLD
2023-05-08,TSLA,Tesla Inc.,Consumer Discretionary,237.25,244.81,233.67,240.24,236.63,12820395,1.615,780,72.3,0.0,0.9,56.78,0.558,62,HOLD
